name,slug,city_slug,category_slug,address,phone,website,rating,reviews,latitude,longitude,short_description,description,photo,google_maps_link,place_id
Greyabbey Medieval Monastery,greyabbey-medieval-monastery-newtownards,newtownards,things-to-do,"Greyabbey Cemetery, 129 Main St, Greyabbey, Newtownards BT22 2NQ",,http://www.friendsoftheabbey.co.uk/,4.7,521,54.5369572,-5.555003,Historical landmark,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweorob2xPaf549nOnLZLj5i7_n3EA8LYJ3CaWQOcdgo5X6lZXJFapU3O-4nnnRSY8LMfEGXH_6IKj2Xp8gqcQFJjtPgynoGnnbB_cNOwE4sumaWYLk9Z763iY7_E8yPL0SMWz6s=w800-h500-k-no,"https://www.google.com/maps/place/Greyabbey+Medieval+Monastery/@54.536957199999996,-5.555003,14z/data=!4m8!1m2!2m1!1sGreyabbey+Medieval+Monastery!3m4!1s0x486170fd2a283f99:0x4afabe41dfaf93ce!8m2!3d54.536957199999996!4d-5.555003",ChIJmT8oKv1wYUgRzpOv30G--ko
Giant's Ring,giants-ring-belfast,belfast,attractions,"79 Ballylesson Rd, Belfast BT8 8JT",+44 28 9082 3207,https://www.communities-ni.gov.uk/heritage-sites/giants-ring,4.5,483,54.54040389999999,-5.9501937,"Historical landmark, Hiking area, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5ifGu-04gaKZQjo1gy7Sx8GXkZ2oeeVVqpthdZfASsUsNAYN02TEojZAzJkMU6sA9kSZGrzEzkU4I8MhOuvoldK8Ph8xWUc1r6jY5GWQr-HbTaJVr5KJL9s6d3bQ3NpUwYXPe=w800-h500-k-no,"https://www.google.com/maps/place/Giant%27s+Ring/@54.540403899999994,-5.9501937,14z/data=!4m8!1m2!2m1!1sGiant%27s+Ring!3m4!1s0x48610f4ff81a3525:0xc973977c1aa56998!8m2!3d54.540403899999994!4d-5.9501937",ChIJJTUa-E8PYUgRmGmlGnyXc8k
National Trust - Patterson's Spade Mill,national-trust-pattersons-spade-mill-ballyclare,ballyclare,attractions,"751 Antrim Rd, Templepatrick, Newtownabbey, Ballyclare BT39 0AP",+44 28 9443 3619,http://www.nationaltrust.org.uk/pattersons-spade-mill,4.8,80,54.701469,-6.042914,"Historical landmark, Water mill, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2rby391jpouSjAhFk8kkhthUWYzrTeCQGnnVWBxXFbb--5XYOvBZpoOA5GEy6fpSEsDmE0VQEUMlfnBHeZETnPTVVKRu0kiVwpX2mq8C3Gx80K4ny0tIq0xKBNwf3u7fFA7M7=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+-+Patterson%27s+Spade+Mill/@54.701468999999996,-6.042914,14z/data=!4m8!1m2!2m1!1sNational+Trust+-+Patterson%27s+Spade+Mill!3m4!1s0x4861a8eb085347bd:0xfe1d7637c0396b0a!8m2!3d54.701468999999996!4d-6.042914",ChIJvUdTCOuoYUgRCms5wDd2Hf4
Nendrum Monastic Site,nendrum-monastic-site-newtownards,newtownards,attractions,"Mahee Island, Comber, Newtownards BT23 6EP",+44 28 9082 3207,https://discovernorthernireland.com/listing/nendrum-monastic-site/67538101/,4.7,465,54.4982053,-5.6477536,"Historical landmark, Historical place, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHhDkTTlMyFhfQRlRV0dboCekafA5T6aB2dU_JHmFcHVydJ-sF-qRitYEwHViTmUFDuoy3Wv_vu7lgeiq1TG67JXZpzp4WlGwl7VAF527yDkwrrqV1T4I0cdX5kpYDvPLuHBLr=w800-h500-k-no,"https://www.google.com/maps/place/Nendrum+Monastic+Site/@54.498205299999995,-5.6477536,14z/data=!4m8!1m2!2m1!1sNendrum+Monastic+Site!3m4!1s0x48610cbaa6f6aa4f:0x48c03029af26fd96!8m2!3d54.498205299999995!4d-5.6477536",ChIJT6r2proMYUgRlv0mrykwwEg
Ulster Historical Foundation,ulster-historical-foundation-newtownards,newtownards,attractions,"Kiltonga Industrial Estate, Bradley Thallon House, Unit 44D, Belfast Rd, Newtownards BT23 4TJ",+44 28 9181 2073,https://www.ulsterhistoricalfoundation.com/,4.8,9,54.59639869999999,-5.7246612,"Non-profit organisation, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxQ8HVqKhxFTc1-QkXpi0jR2HK2FhzHOw73nHFRjQ_UtsdY7pJE4DLOAoLcxou-VF_gUf3-lThiHEz2GUE01J5b-Ta9-TnI-4pyq5SL4TDGdESqWw1x89NicU5tkMP6KuHwu0k=w800-h500-k-no,"https://www.google.com/maps/place/Ulster+Historical+Foundation/@54.596398699999995,-5.7246612,14z/data=!4m8!1m2!2m1!1sUlster+Historical+Foundation!3m4!1s0x4861085476a93411:0xc88439f81f3641!8m2!3d54.596398699999995!4d-5.7246612",ChIJETSpdlQIYUgRQTYf-DmEyAA
National Trust - Castle Coole,national-trust-castle-coole-enniskillen,enniskillen,attractions,Enniskillen BT74 6JY,+44 28 6632 2690,http://www.nationaltrust.org.uk/castle-coole/,4.5,750,54.3369377,-7.5995558,"Historical landmark, Tourist attraction, Park and Garden","18th-century stately home with restored rooms and servants' quarters, set in wooded parkland.",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoH59J8XU0Ns9Rk-3MmvxJXdSzZBBOMkIoR8NbbglINIj1lqM8GEf3BvJSTxN5_cjlCSMbrODKds6CupxuE__B0cZYecTh2ZMFaONWs1cMTiUnkoUpQaQIzEZOE50E2V64DxyIx=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+-+Castle+Coole/@54.3369377,-7.5995558,14z/data=!4m8!1m2!2m1!1sNational+Trust+-+Castle+Coole!3m4!1s0x485e47b4a9f43f11:0xbbdaddcf67d69d47!8m2!3d54.3369377!4d-7.5995558",ChIJET_0qbRHXkgRR53WZ8_d2rs
The Glens Of Antrim Historical Society,the-glens-of-antrim-historical-society-ballymena,ballymena,attractions,"24 Mill St, Cushendall, Ballymena BT44 0RR",+44 28 2177 1180,https://antrimhistory.net/,4.7,32,55.08010849999999,-6.0651875,"Historical society, Museum, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5e_3EKhCHgzjhzLHWltEzSJ6Z82LoFekt6NywwCVVEjQ3OKhL_-AF4jWlpIGbXuzX9pxOWKEFJNS2ZAuECMd7QJbqVXPZlX8AbndcfwHFmcR5WBY8kzC2Lm3ZlV-O2zTyV1O8=w800-h500-k-no,"https://www.google.com/maps/place/The+Glens+Of+Antrim+Historical+Society/@55.080108499999994,-6.0651874999999995,14z/data=!4m8!1m2!2m1!1sThe+Glens+Of+Antrim+Historical+Society!3m4!1s0x4861c5e3f96b5c45:0xd91c858bb167e3e0!8m2!3d55.080108499999994!4d-6.0651874999999995",ChIJRVxr-ePFYUgR4ONnsYuFHNk
Portaferry Castle,portaferry-castle-newtownards,newtownards,attractions,"Portaferry, Newtownards BT22 1NY",,http://www.castles.nl/portaferry-castle,4.3,18,54.3813653,-5.548941399999999,"Historical landmark, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCssWGiLuevD3wYKLVEES8CPuuWC_xvL5FJz_oIwTZcjNPb6B1yj35qfXFTIs3pdPA4fhuj2xtJR_C0nWfcv16pRktxdXymDr_kBgm2pcehCGpd33GRdqGZejyCdSG_aOYw_CajA=w800-h500-k-no,"https://www.google.com/maps/place/Portaferry+Castle/@54.3813653,-5.5489413999999995,14z/data=!4m8!1m2!2m1!1sPortaferry+Castle!3m4!1s0x4861693984527917:0xf33597225567907f!8m2!3d54.3813653!4d-5.5489413999999995",ChIJF3lShDlpYUgRf5BnVSKXNfM
Grey Point Fort,grey-point-fort-bangor,bangor,attractions,"The Fort, Helen's Bay, Bangor BT19 1PU",+44 28 9082 3207,https://discovernorthernireland.com/listing/grey-point-fort/67646101/,4.4,306,54.6763213,-5.7411379,"Historical landmark, Historical place, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep76Z0ZCEvlWNFN8TwKJ5ofYgL1GoQw8_U0DQcbnj1aCXuUXIYNmN2Bit2q-w_rCIV_JeVuZ8mzpQSsZfaHQhxWhxmz8atJYxben_X9i0n9F8QuOLD5cl8CT-vBLeuNFsnCBf6jew=w800-h500-k-no,"https://www.google.com/maps/place/Grey+Point+Fort/@54.6763213,-5.7411379,14z/data=!4m8!1m2!2m1!1sGrey+Point+Fort!3m4!1s0x48619f93fab34401:0xd4aca1391ef0c81f!8m2!3d54.6763213!4d-5.7411379",ChIJAUSz-pOfYUgRH8jwHjmhrNQ
Golden Thread Gallery,golden-thread-gallery-belfast,belfast,attractions,"23-29 Queen St, Belfast BT1 6EA",+44 28 9033 0920,http://www.goldenthreadgallery.co.uk/,4.4,64,54.5983299,-5.9335431,"Art gallery, Art Centre, Arts Organisation, Museum, Tourist attraction",Large visual arts venue exhibiting works by local and international artists in a former linen mill.,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyc0mqa6AwMMD_7g2Eo1mCV-2a5P8cmeEgoHXAo74fTtHNSTRb78gtBPkHN8YugJf6bf9lPWYi-t7FT94FnAKyS-R2myWbQ-VpkgPxTfP_FBNhKtcRumrBfyiUSqNxAbpM9Lhk=w800-h500-k-no,"https://www.google.com/maps/place/Golden+Thread+Gallery/@54.598329899999996,-5.9335431,14z/data=!4m8!1m2!2m1!1sGolden+Thread+Gallery!3m4!1s0x48610853a8d4343b:0xbcbb67f76eb71f5a!8m2!3d54.598329899999996!4d-5.9335431",ChIJOzTUqFMIYUgRWh-3bvdnu7w
Belfast Exposed Photography,belfast-exposed-photography-belfast,belfast,attractions,"23 Donegall St, Belfast BT1 2FF",+44 28 9023 0965,http://www.belfastexposed.org/,4.6,130,54.601363,-5.9279826,"Art gallery, Art Centre, Art museum, Arts Organisation, Photography class, Photography service, Photography studio",Gallery for varied exhibits in a space established by local photographers in 1983.,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcap1CT3FBko1nQcdr2J1lks5GDzZSS_KOSlmz0zYOQ17qnbNCN5TyD-_EidCsGVDBNEW7S6SrPhYpdOUPu-UJO0YTesjDUztI-bsh15BlFrPeqp9l_uYdatrhTN4_mLKuCDSezg=w800-h500-k-no,"https://www.google.com/maps/place/Belfast+Exposed+Photography/@54.601363,-5.9279826,14z/data=!4m8!1m2!2m1!1sBelfast+Exposed+Photography!3m4!1s0x48610856a991e689:0x567a79aff587e9bb!8m2!3d54.601363!4d-5.9279826",ChIJieaRqVYIYUgRu-mH9a95elY
Larne Museum & Arts Centre,larne-museum-arts-centre-larne,larne,attractions,"2 Victoria Rd, Larne BT40 1RN",+44 28 2826 2443,https://discovernorthernireland.com/things-to-do/larne-museum-and-arts-centre-p689991,4.4,62,54.8524854,-5.8213811,"Museum, Art museum, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHaP7PiI6gs2h_jao56680C8hWNx27stT464UC8qR6K7XqdIrDguY9uElHIs22MtuW3y5DhLADabrxeFBqu4639YBECkb7WQTftLaUrXlBQZr10ZPMFhFBA1S3Zm_NY0YEm3kK=w800-h500-k-no,"https://www.google.com/maps/place/Larne+Museum+%26+Arts+Centre/@54.8524854,-5.8213811,14z/data=!4m8!1m2!2m1!1sLarne+Museum+%26+Arts+Centre!3m4!1s0x4861bd6fb059be55:0x387a7684b68eceba!8m2!3d54.8524854!4d-5.8213811",ChIJVb5ZsG-9YUgRus6OtoR2ejg
Rea's Wood,reas-wood-antrim,antrim,attractions,"72 Lough Rd, Antrim BT41 4DQ",,,4.5,283,54.7109013,-6.2337542,"Tourist attraction, Hiking area",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJLBcAEpbYKRKA3m0iRauGuXd5qIEb_vK6dD_Rpa5X49XSAeKNmTuJqICikykdh7pbanhZy0BgyUXt2rltyonWyS4Nu_5ykLZ3_kt4WUzWkKe5fkFwyr6JtZGsKnKJRDyXZ-E=w800-h500-k-no,"https://www.google.com/maps/place/Rea%27s+Wood/@54.710901299999996,-6.2337542,14z/data=!4m8!1m2!2m1!1sRea%27s+Wood!3m4!1s0x48605354d4dfa215:0xa9ae3dff7db5e3d6!8m2!3d54.710901299999996!4d-6.2337542",ChIJFaLf1FRTYEgR1uO1ff89rqk
Toome Canal Walk,toome-canal-walk-antrim,antrim,attractions,"10 Railway Rd, Antrim BT41 3TD",,http://www.walkni.com/walks/94/toome-canal/,4.5,289,54.753166,-6.464383,"Tourist attraction, Hiking area",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo04o6w9elK8hmphbStq6DMObm9DzwuunMYchoXyGkjqEvDK7ZmicnxUWIiaBVZ451FNGM3e6q5IgZ_8Rz67vIcy3BtzZKpTusiYXSXK6-PGTqCf7-yUKBlGN6lekXA9ZSJdwc=w800-h500-k-no,"https://www.google.com/maps/place/Toome+Canal+Walk/@54.753166,-6.464383,14z/data=!4m8!1m2!2m1!1sToome+Canal+Walk!3m4!1s0x486050644da9b235:0x73d84fe6347d7e32!8m2!3d54.753166!4d-6.464383",ChIJNbKpTWRQYEgRMn59NOZP2HM
Loughmacrory walk and nature trail.,loughmacrory-walk-and-nature-trail-omagh,omagh,things-to-do,Omagh BT79 9NJ,,,4.9,71,54.6277619,-7.1080282,Hiking area,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9-2TLF9_utd6yzCVIGiJHMArQMrqirlsd1he4LjB1W0AgjXmtepHFl04k7C4LrYIn1MBCtFWSgn8l1Okec99v5kOJHGAJ-uH0sza93nhp3GpxRNMr9aYAXJNfHscIwhdxtwn9nw=w800-h500-k-no,"https://www.google.com/maps/place/Loughmacrory+walk+and+nature+trail./@54.627761899999996,-7.1080282,14z/data=!4m8!1m2!2m1!1sLoughmacrory+walk+and+nature+trail.!3m4!1s0x48607fa83ca74011:0xa18b933206b17bae!8m2!3d54.627761899999996!4d-7.1080282",ChIJEUCnPKh_YEgRrnuxBjKTi6E
Glenmore Scenic Walk,glenmore-scenic-walk-dungannon,dungannon,attractions,"38 Bockets Rd, Dungannon BT70 2HH",,,4.5,27,54.4885627,-6.986459099999999,"Park and Garden, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoeMSlfFnLgNnDDhVHJTzFdDKO1oK4pO7Bm9GotCtd4MgXxHzwWXpVTOSbqtEiqCZngR4vqA_ZW0FMYQm5fYjaaPX8D6Qs6yh4R15btG71UMPctxTD4tw-i06dL8dKSUHSpXrrCIQ=w800-h500-k-no,"https://www.google.com/maps/place/Glenmore+Scenic+Walk/@54.488562699999996,-6.986459099999999,14z/data=!4m8!1m2!2m1!1sGlenmore+Scenic+Walk!3m4!1s0x4860841966d15ef1:0x5fabe8e4f7f02e90!8m2!3d54.488562699999996!4d-6.986459099999999",ChIJ8V7RZhmEYEgRkC7w9-Toq18
Black Mountain,black-mountain-belfast,belfast,things-to-do,"Divis Rd, Hannahstown, Belfast BT17 0NG",,https://www.nationaltrust.org.uk/divis-and-the-black-mountain,4.9,94,54.6054311,-5.9999245,Hiking area,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOpDAGoz7mGj1NxMaG4CIY8N_RpB9bUbM_WV5UHzAt_-A0wU_CsbfDRUtbI8SYk9H15-h1wmmh536F0_7KCCQDaCk93vbfxy0K_-lj6mey6KhVL-Hnl2kRN4KFFkVEnV7YNTg=w800-h500-k-no,"https://www.google.com/maps/place/Black+Mountain/@54.6054311,-5.9999245,14z/data=!4m8!1m2!2m1!1sBlack+Mountain!3m4!1s0x4861074640069b07:0xbf0398539e51a0f!8m2!3d54.6054311!4d-5.9999245",ChIJB5sGQEYHYUgRDxrlOYU58As
Belvoir Park Forest,belvoir-park-forest-belfast,belfast,attractions,"Belvoir Dr, Belfast BT8 7QT",+44 28 6634 3165,https://www.nidirect.gov.uk/articles/belvoir-park-forest,4.7,1132,54.5565463,-5.9288968,"Park and Garden, Hiking area, Public parking space, Tourist attraction","75 hectares of mature trees along the River Lagan, with walking trails & pastoral views.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBPC1QEuq7oN5AX-f89SOW0iNYl9311PDaqwWL2yL9mxtCk7tGZkC6eP5OOCpp_UrWv8OcaqZ9tRgnFWUKDXKYlnQz8JCVbLbRX1Y2DRd5y5nVkvhMCOTJ-HbVRE-2U0v-a2Tw=w800-h500-k-no,"https://www.google.com/maps/place/Belvoir+Park+Forest/@54.5565463,-5.9288967999999995,14z/data=!4m8!1m2!2m1!1sBelvoir+Park+Forest!3m4!1s0x486108cc4964e7c5:0xfa01b82ba7084cd3!8m2!3d54.5565463!4d-5.9288967999999995",ChIJxedkScwIYUgR00wIpyu4Afo
Redburn Country Park,redburn-country-park-belfast,belfast,attractions,"Old Holywood Rd, Belfast BT4 2HL",+44 28 9185 3621,https://discovernorthernireland.com/things-to-do/redburn-country-park-p674881,4.6,488,54.6251405,-5.832687,"Park and Garden, Tourist attraction","In addition to its sweeping hilltop views, this quaint, verdant park offers numerous walking paths.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9VwmkqU8tVC9ee-mD4oIQl5c-Iv1gFt8swtA4gL8B4nmnV6P2Hxd5FDCV-7rF9zBxzUZrgAmmlRkBU6bdMxyQ6RRaaL73dWhb-LqIL95WdeWj1fQuxecpVOmo_6Z_YFM2lGh5=w800-h500-k-no,"https://www.google.com/maps/place/Redburn+Country+Park/@54.6251405,-5.832687,14z/data=!4m8!1m2!2m1!1sRedburn+Country+Park!3m4!1s0x48610a6afd5f51d1:0x3bd4f17d2c9a6e7e!8m2!3d54.6251405!4d-5.832687",ChIJ0VFf_WoKYUgRfm6aLH3x1Ds
National Trust Lisnabreeny Cregagh Glen,national-trust-lisnabreeny-cregagh-glen-belfast,belfast,things-to-do,"A55 Upper Knockbreda Rd, Belfast BT6 9QL",+44 28 9064 7787,https://www.nationaltrust.org.uk/lisnabreeny,4.7,303,54.5695369,-5.8926799,"National forest, Hiking area",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeESmJv2TTM_bzO5Epv_SgGX1pGJD0uu6r06L0nBvaPZFoFvMlMGJZ7DnC9r1fm5hdgrWsCF9b3iCm3QZ2S9ZMFsK31KXMvjQ8yC3XxQRDYGlcJdFEoFuJ7c9Haa4ijoYVep0vtg=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+Lisnabreeny+Cregagh+Glen/@54.569536899999996,-5.8926799,14z/data=!4m8!1m2!2m1!1sNational+Trust+Lisnabreeny+Cregagh+Glen!3m4!1s0x48610939f992fd81:0x437fd5369246479d!8m2!3d54.569536899999996!4d-5.8926799",ChIJgf2S-TkJYUgRnUdGkjbVf0M
The Fairy Glen,the-fairy-glen-newry,newry,attractions,"38 Bridge St, Rostrevor, Newry BT34 3BG",+44 7752 768921,,4.8,600,54.1003543,-6.196402099999999,"Tourist attraction, Hiking area",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_UNN4z0FlDjvElLeweerG4NlzW5JPn-JlRJVlUsVmF1KaOTn_WnM-cnmoQsoMhhlf9XriRGgYYDQ-TaFi590UFgqpMs0xlfPXt68UfZXUwDv13pPC99U-6AlBdhqEh-awz5M3zQ=w800-h500-k-no,"https://www.google.com/maps/place/The+Fairy+Glen/@54.1003543,-6.196402099999999,14z/data=!4m8!1m2!2m1!1sThe+Fairy+Glen!3m4!1s0x4860d9e2841db0e5:0x5b1ff0d1da12126f!8m2!3d54.1003543!4d-6.196402099999999",ChIJ5bAdhOLZYEgRbxIS2tHwH1s
Aughrim Hill - Woodland Trust Northern Ireland,aughrim-hill-woodland-trust-northern-ireland-newry,newry,things-to-do,"Ballymageogh Rd, Newry BT34 4SX",,https://www.woodlandtrust.org.uk/,4.7,18,54.0954144,-6.045653199999999,Hiking area,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerr4VDw_HMnVqk_OBt4EwnVYjbe1mt-JF65ypogkMyyTQoKkwFkXtwUJn31YKVxzI-S-CgBXfg33eLNin0qAF22VrDLL0Gbe-pkn2S-69B2gE1MRhN7WMG-jpEpFRYzx9VqwXztKw=w800-h500-k-no,"https://www.google.com/maps/place/Aughrim+Hill+-+Woodland+Trust+Northern+Ireland/@54.095414399999996,-6.045653199999999,14z/data=!4m8!1m2!2m1!1sAughrim+Hill+-+Woodland+Trust+Northern+Ireland!3m4!1s0x48612954a06e589b:0xe0d2c33d328e302!8m2!3d54.095414399999996!4d-6.045653199999999",ChIJm1huoFQpYUgRAuMo0zMsDQ4
Cave Hill Country Park,cave-hill-country-park-belfast,belfast,attractions,"Antrim Rd, Belfast BT5 5GR",+44 28 9077 6925,https://www.belfastcity.gov.uk/Things-to-Do/Parks-and-Open-Spaces/A-Z-Parks/Cave-Hill-Country-Park,4.8,622,54.6497451,-5.950204299999999,"Park and Garden, Tourist attraction","Rugged hillside park with trails leading past several caves, an ancient fort & Belfast Castle.",https://lh3.googleusercontent.com/gps-cs-s/AHVAweopcjmL8D9NLa9c23SjxQcjOCII26vkc63H71uzMm3mzX567tka-LYpru2m-L8VdQnQr0zsPUPmy_btPnzrpX3S9r1G2l1Y1S4PKWM5-meRH8BGfwCfS5bI6aZBZIVylMy9Msh6=w800-h500-k-no,"https://www.google.com/maps/place/Cave+Hill+Country+Park/@54.6497451,-5.950204299999999,14z/data=!4m8!1m2!2m1!1sCave+Hill+Country+Park!3m4!1s0x486108f7d8e1232b:0xeea0bf0ffe08a47!8m2!3d54.6497451!4d-5.950204299999999",ChIJKyPh2PcIYUgRR4rg__AL6g4
Errigal Glen Trail,errigal-glen-trail-coleraine,coleraine,attractions,"29 Temple Rd, Garvagh, Coleraine BT51 5BH",,https://walkni.com/walks/errigal-glen-trail/,4.1,18,54.9717165,-6.7338812,"Tourist attraction, Hiking area",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJ4T59zLMlb1qcmbJX0LStpcbXJYgjiFbCBKO_aO5_ZYCNYiMcR3jUECmYpSpbmsgTpVmB_SXCNYjgI-zLu33Ve0Fiyut8dFvwyeddnWkauEChAbywwdlFKny2n8mqfkDUkY8=w800-h500-k-no,"https://www.google.com/maps/place/Errigal+Glen+Trail/@54.9717165,-6.7338812,14z/data=!4m8!1m2!2m1!1sErrigal+Glen+Trail!3m4!1s0x48603f97b4f01bf9:0xe055a6bbbeb1b313!8m2!3d54.9717165!4d-6.7338812",ChIJ-RvwtJc_YEgRE7OxvrumVeA
Randalstown Forest Bird Hide,randalstown-forest-bird-hide-gb,gb,attractions,Antrim BT41 3LF,,http://www.walkni.com/walks/97/randalstown-forest/,4.5,54,54.7195353,-6.309546999999999,Bird watching area,Peaceful lakefront area providing walking trails & a simple shelter for watching birds up close.,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqy40NDEd5GOnxDfM3JuUFW2zwOaI_UHmq7-UkkcLV-iCeWee6WNs85YTjais27rKtCioo9jrQXn942e0SmLrOKeIYmZSOwp1IKUw6R9RzpKQiYIPIorUl6Z_Rq0vW4i39L1BOS=w800-h500-k-no,"https://www.google.com/maps/place/Randalstown+Forest+Bird+Hide/@54.7195353,-6.309546999999999,14z/data=!4m8!1m2!2m1!1sRandalstown+Forest+Bird+Hide!3m4!1s0x48605384d7493a93:0x34537e8729fc3f36!8m2!3d54.7195353!4d-6.309546999999999",ChIJkzpJ14RTYEgRNj_8KYd-UzQ
Drumcairne Forest,drumcairne-forest-dungannon,dungannon,things-to-do,"88 Ballygittle Rd, Stewartstown, Dungannon BT71 5JU",,,4.6,17,54.57458579999999,-6.6428812,Hiking area,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepl6XtoLFiuIO8hQlUbF4cp5cIsIpnJtSHQUsjc9b8nfrDAKeE21coFhSzFkC3FHtlPF9gsMf0AxVW5YuejwWwvq6Cg2JhffP1bbXuFRn9uYzl-P4Pq2NTmSwIobJItHn_OWfS0dA=w800-h500-k-no,"https://www.google.com/maps/place/Drumcairne+Forest/@54.574585799999994,-6.6428812,14z/data=!4m8!1m2!2m1!1sDrumcairne+Forest!3m4!1s0x4860f5bc16942d1f:0xf5a40d54f4d40223!8m2!3d54.574585799999994!4d-6.6428812",ChIJHy2UFrz1YEgRIwLU9FQNpPU
Washingbay Lough Walk,washingbay-lough-walk-dungannon,dungannon,things-to-do,"Ballybeg Rd, Dungannon BT71 5DT",,,4.4,12,54.5353106,-6.6088578,Hiking area,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_CRKuwGc9lEu_i4WSn-ucUQcxOr54JQBLYQPC06W6Gx71gYSbp8ws1meRWkkLe8ufwFBodp9xl78a1elrWnUbggYKnSXVH_gJXeYG3_Q1O2jk03GRRHRc6wg9NUuhh4DPX52H_w=w800-h500-k-no,"https://www.google.com/maps/place/Washingbay+Lough+Walk/@54.535310599999995,-6.6088578,14z/data=!4m8!1m2!2m1!1sWashingbay+Lough+Walk!3m4!1s0x4860f5c914e8b567:0x94becd4d1a49ac10!8m2!3d54.535310599999995!4d-6.6088578",ChIJZ7XoFMn1YEgREKxJGk3NvpQ
Tollymore Forest Park,tollymore-forest-park-newcastle,newcastle,attractions,"Bryansford Rd, Newcastle BT33 0PR",+44 28 4372 2428,https://www.nidirect.gov.uk/articles/tollymore-forest-park,4.8,5132,54.2245363,-5.9402786,"Park and Garden, Tourist attraction",Naturalistic area crisscrossed with walking trails & with a 1700s barn made to look like a church.,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGCLeg4arRmyr06wZApLGEsoM1SyBwiwwCcQVGVQki1W5thumUAtbPKE_JeIJh3gx41YxHcgBn1mFx8wkljiJ7vPkW7rTi5kysJylp_nlV9u95mVFfAjAGBpNnL7d6ZNlcIumP=w800-h500-k-no,"https://www.google.com/maps/place/Tollymore+Forest+Park/@54.2245363,-5.9402786,14z/data=!4m8!1m2!2m1!1sTollymore+Forest+Park!3m4!1s0x486123549d40589f:0x7bdd670b88e1c0b8!8m2!3d54.2245363!4d-5.9402786",ChIJn1hAnVQjYUgRuMDhiAtn3Xs
Granite Trail Newcastle,granite-trail-newcastle-newcastle,newcastle,things-to-do,"101 Kilkeel Rd, Newcastle BT33 0EY",,https://walkni.com/walks/granite-trail-bogie-line-drinneevar-loop/,4.7,82,54.197484,-5.887053,Hiking area,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQfTl-6CLO39cBJ3YgG0GZ35JfazM7M0eWY4axyTvWjiI5SInO3Zc3owTGLZFD5kOYUQ9oLbAcKSRNaFLA9TMntBkztsqzoRoqULcVmLFjHR5EwWsSeGUp2rZlz7JPDMOWarII=w800-h500-k-no,"https://www.google.com/maps/place/Granite+Trail+Newcastle/@54.197483999999996,-5.887053,14z/data=!4m8!1m2!2m1!1sGranite+Trail+Newcastle!3m4!1s0x48613b43c0b10081:0xb3b49e0dfb9936f6!8m2!3d54.197483999999996!4d-5.887053",ChIJgQCxwEM7YUgR9jaZ-w2etLM
River Braid Walk,river-braid-walk-ballymena,ballymena,things-to-do,"Tullygarley Rd, Ballymena BT42 2NG",,,4.6,13,54.85172619999999,-6.3015134,Hiking area,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkqq-1mXGBHesWFWJobzjIOECQsWdx0lNFwpuCCJjPPha7YjDeaDsboBswDDfrd1XW8F_PjOLyMUCMUaqGLbe-RIKkArG1l6BtbZYxU6pQJ9qwHAWw_Q-YDmaNzitfaG4y5jo7=w800-h500-k-no,"https://www.google.com/maps/place/River+Braid+Walk/@54.851726199999995,-6.3015134,14z/data=!4m8!1m2!2m1!1sRiver+Braid+Walk!3m4!1s0x48604d7b5fae2ddd:0x7993e340a6f2a13a!8m2!3d54.851726199999995!4d-6.3015134",ChIJ3S2uX3tNYEgROqHypkDjk3k
